"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:24","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:25","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:28","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:29","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:30","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:31","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:32","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:33","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:34","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:36","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:39","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:42","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:44","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:46","SSAWD045","D20170","440"
