"TERM_NO","EXEC_DATE","ITEM_CD","DATA1","DATA2"
"60016","2019-11-04 16:26:42","TC422-2351-3","GAK1M05820191101006TC422-2351-3             20191101    20IK01TC42223513               2019110100651003","811TC422235131911050004"
"60016","2019-11-04 16:26:47","TC422-2351-3","G1M05820191101006TC422-2351-3   FG 20191101 20IK01TC42223513     20191101006","811TC422235131911050003"
"60016","2019-11-04 16:26:50","TC422-2351-3","GAK1M05820191104008TC422-2351-3             20191104    20IK04TC42223513               2019110400851001","811TC422235131911050001"
"60016","2019-11-04 16:26:53","TC422-2351-3","GAK1M05820191104008TC422-2351-3             20191104    20IK04TC42223513               2019110400851002","811TC422235131911050002"
"60016","2019-11-04 16:27:00","TE012-2188-2","GAK1M05820191101016TE012-2188-2             20191102    10IK02TE01221882               2019110101651001","811TE012218821911050001"
"60016","2019-11-04 16:27:07","TE022-2358-2","GAK1M05820191007018TE022-2358-2             20191007    10IJ07TE02223582               2019100701851002","811TE022235821911050001"
"60016","2019-11-04 16:27:18","TE012-2351-2","GAK1M05820191101017TE012-2351-2             20191102    10IK02TE01223512               2019110101751001","811TE012235121911050001"
"60012","2019-11-04 16:42:15","TC422-2352-1","GEK1M058           TC422-2352-1             20191024     9IJ24TC42223521                       00951912","811TC422235211911050001"
"60012","2019-11-04 16:42:20","TC620-2188-1","GEK1M058           TC620-2188-1             20191104     9IK04TC62021881                       01351913","811TC620218811911050001"
"60012","2019-11-04 16:42:23","TC422-2411-2","GEK1M058           TC422-2411-2             20191021     9IJ21TC42224112                       00951914","811TC422241121911050001"
