"TERM_NO","EXEC_DATE","ITEM_CD","DATA1","DATA2"
"60017","2019-11-05 09:01:54","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151045","1060A217"
"60017","2019-11-05 09:01:57","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151080","1060A217"
"60017","2019-11-05 09:02:00","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151044","1060A217"
"60017","2019-11-05 09:02:03","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151081","1060A217"
"60017","2019-11-05 09:02:11","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151043","1060A217"
"60017","2019-11-05 09:02:16","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151041","1060A217"
"60017","2019-11-05 09:02:18","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151042","1060A217"
"60017","2019-11-05 09:02:25","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151067","1060A217"
"60017","2019-11-05 09:02:31","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151074","1060A217"
"60017","2019-11-05 09:02:34","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151068","1060A217"
"60017","2019-11-05 09:02:39","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151073","1060A217"
"60017","2019-11-05 09:02:43","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151072","1060A217"
"60017","2019-11-05 09:02:45","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151071","1060A217"
"60017","2019-11-05 09:02:48","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151069","1060A217"
"60017","2019-11-05 09:02:50","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151070","1060A217"
"60017","2019-11-05 09:02:54","1060A217","GAK1A024201911010011060A217                 20191101     2IK011060A217G                2019110100151048","1060A217"
